   6.4100000e+00	   5.8991889e+00	
   6.4100000e+00	   5.9358189e+00	
   6.4100000e+00	   5.8943089e+00	
   6.4100000e+00	   5.9187289e+00	
   6.4100000e+00	   5.9944289e+00	
   6.4100000e+00	   5.9577989e+00	
   6.4100000e+00	   6.0310589e+00	
   6.4100000e+00	   6.0628089e+00	
   6.4100000e+00	   6.0408289e+00	
   3.4100000e+00	   6.0969989e+00	
   6.4100000e+00	   6.1238589e+00	
   6.4100000e+00	   6.1629289e+00	
   6.4100000e+00	   6.0408289e+00	
   6.4100000e+00	   5.8454689e+00	
   6.4100000e+00	   5.7722089e+00	
   6.4100000e+00	   5.7990689e+00	
   6.4100000e+00	   5.9236089e+00	
   6.4100000e+00	   5.9284989e+00	
   3.4100000e+00	   6.0017589e+00	
   3.4100000e+00	   6.0017589e+00	
   6.4100000e+00	   6.0603689e+00	
   6.4100000e+00	   5.8820989e+00	
   6.4100000e+00	   5.5109089e+00	
   3.4100000e+00	   5.3228789e+00	
   3.4100000e+00	   5.3717189e+00	
   3.4100000e+00	   5.4547489e+00	
   3.4100000e+00	   5.4376489e+00	
   6.4100000e+00	   5.1592689e+00	
   6.4100000e+00	   4.9028589e+00	
   6.4100000e+00	   4.5878389e+00	
   6.4100000e+00	   4.5023689e+00	
   6.4100000e+00	   4.5951589e+00	
   6.4100000e+00	   4.8247089e+00	
   6.4100000e+00	   5.0640289e+00	
   3.4100000e+00	   5.2715989e+00	
   3.4100000e+00	   5.4669589e+00	
   3.4100000e+00	   5.6159189e+00	
   3.4100000e+00	   5.5280089e+00	
   3.4100000e+00	   5.2544989e+00	
   3.4100000e+00	   4.8833189e+00	
   3.4100000e+00	   4.5170189e+00	
   6.4100000e+00	   4.1971189e+00	
   3.4100000e+00	   4.0017589e+00	
   3.4100000e+00	   3.8063989e+00	
   3.4100000e+00	   3.9040789e+00	
   3.4100000e+00	   3.9236089e+00	
   6.4100000e+00	   3.8698889e+00	
   6.4100000e+00	   3.8063989e+00	
   6.4100000e+00	   3.7209289e+00	
   6.4100000e+00	   3.8186089e+00	
   6.4100000e+00	   4.1409489e+00	
   6.4100000e+00	   4.5292289e+00	
   6.4100000e+00	   4.8051789e+00	
   6.4100000e+00	   5.0860089e+00	
   6.4100000e+00	   5.3399689e+00	
   6.4100000e+00	   5.5328889e+00	
   6.4100000e+00	   5.5768489e+00	
   6.4100000e+00	   5.6671989e+00	
   6.4100000e+00	   5.7917389e+00	
   6.4100000e+00	   5.8503489e+00	
   3.4100000e+00	   5.9236089e+00	
   3.4100000e+00	   5.9211689e+00	
   3.4100000e+00	   5.9773389e+00	
   6.4100000e+00	   5.7404589e+00	
   6.4100000e+00	   5.3888089e+00	
   6.4100000e+00	   5.0005389e+00	
   6.4100000e+00	   4.8491289e+00	
   6.4100000e+00	   4.9443689e+00	
   6.4100000e+00	   5.1739189e+00	
   6.4100000e+00	   5.3692789e+00	
   6.4100000e+00	   5.4474189e+00	
   6.4100000e+00	   5.6037089e+00	
   6.4100000e+00	   5.7306889e+00	
   6.4100000e+00	   5.8503489e+00	
   3.4100000e+00	   5.9797789e+00	
   6.4100000e+00	   5.9919889e+00	
   6.4100000e+00	   6.0847889e+00	
   3.4100000e+00	   5.9407089e+00	
   3.4100000e+00	   5.8039489e+00	
   3.4100000e+00	   5.7917389e+00	
   3.4100000e+00	   5.6037089e+00	
   6.4100000e+00	   5.2642689e+00	
   3.4100000e+00	   4.9468089e+00	
   3.4100000e+00	   4.6195789e+00	
   3.4100000e+00	   4.5145789e+00	
   3.4100000e+00	   4.4339889e+00	
   6.4100000e+00	   4.2850289e+00	
   6.4100000e+00	   4.1214189e+00	
   6.4100000e+00	   3.9455889e+00	
   6.4100000e+00	   3.9846589e+00	
   6.4100000e+00	   4.2190989e+00	
   6.4100000e+00	   4.5463189e+00	
   6.4100000e+00	   4.8735489e+00	
   6.4100000e+00	   5.1543789e+00	
   6.4100000e+00	   5.3888089e+00	
   6.4100000e+00	   5.6134789e+00	
   3.4100000e+00	   5.8356989e+00	
   3.4100000e+00	   5.8845389e+00	
   3.4100000e+00	   5.9553589e+00	
   3.4100000e+00	   5.7624389e+00	
   3.4100000e+00	   5.4596289e+00	
   3.4100000e+00	   5.0615889e+00	
   3.4100000e+00	   4.7074989e+00	
   3.4100000e+00	   4.4584089e+00	
   3.4100000e+00	   4.2679389e+00	
   6.4100000e+00	   4.0530389e+00	
   6.4100000e+00	   3.9431489e+00	
   3.4100000e+00	   3.8259289e+00	
   3.4100000e+00	   3.9675689e+00	
   3.4100000e+00	   4.2801489e+00	
   3.4100000e+00	   4.4803889e+00	
   3.4100000e+00	   4.4925989e+00	
   3.4100000e+00	   4.3900389e+00	
   3.4100000e+00	   4.1971189e+00	
   3.4100000e+00	   4.1116489e+00	
   6.4100000e+00	   3.9822189e+00	
   6.4100000e+00	   3.8674489e+00	
   6.4100000e+00	   3.7673189e+00	
   6.4100000e+00	   3.8723289e+00	
   3.4100000e+00	   4.2361889e+00	
   3.4100000e+00	   4.6635389e+00	
   3.4100000e+00	   4.9712289e+00	
   3.4100000e+00	   5.0664689e+00	
   3.4100000e+00	   4.9028589e+00	
   6.4100000e+00	   4.6757489e+00	
   6.4100000e+00	   4.3924789e+00	
   6.4100000e+00	   4.0994389e+00	
   6.4100000e+00	   4.1140889e+00	
   6.4100000e+00	   4.3265389e+00	
   6.4100000e+00	   4.6439989e+00	
   6.4100000e+00	   4.9712289e+00	
   6.4100000e+00	   5.1592689e+00	
   6.4100000e+00	   5.3888089e+00	
   6.4100000e+00	   5.5768489e+00	
   6.4100000e+00	   5.6525489e+00	
   3.4100000e+00	   5.8039489e+00	
   6.4100000e+00	   5.9138389e+00	
   6.4100000e+00	   5.8869789e+00	
   6.4100000e+00	   5.7990689e+00	
   6.4100000e+00	   5.7306889e+00	
   6.4100000e+00	   5.7624389e+00	
   6.4100000e+00	   5.8137189e+00	
   3.4100000e+00	   5.8210489e+00	
   3.4100000e+00	   5.9284989e+00	
   3.4100000e+00	   6.0139689e+00	
   3.4100000e+00	   5.7648789e+00	
   3.4100000e+00	   5.4132289e+00	
   6.4100000e+00	   5.0982189e+00	
   6.4100000e+00	   4.6781889e+00	
   6.4100000e+00	   4.3729389e+00	
   3.4100000e+00	   4.3924789e+00	
   3.4100000e+00	   4.5902789e+00	
   3.4100000e+00	   4.9199489e+00	
   6.4100000e+00	   5.0176289e+00	
   6.4100000e+00	   4.8588989e+00	
   6.4100000e+00	   4.6757489e+00	
   6.4100000e+00	   4.6195789e+00	
   6.4100000e+00	   4.8344789e+00	
   6.4100000e+00	   5.0908889e+00	
   6.4100000e+00	   5.3765989e+00	
   6.4100000e+00	   5.6818489e+00	
   6.4100000e+00	   5.8234889e+00	
   6.4100000e+00	   5.9529189e+00	
   6.4100000e+00	   6.0628089e+00	
   6.4100000e+00	   6.0896689e+00	
   6.4100000e+00	   6.0750189e+00	
   3.4100000e+00	   6.0261789e+00	
   6.4100000e+00	   5.9944289e+00	
   6.4100000e+00	   6.0774589e+00	
   6.4100000e+00	   5.8576789e+00	
   6.4100000e+00	   5.7013889e+00	
   6.4100000e+00	   5.7306889e+00	
   3.4100000e+00	   5.7844189e+00	
   3.4100000e+00	   5.8234889e+00	
   3.4100000e+00	   5.8943089e+00	
   3.4100000e+00	   5.7624389e+00	
   3.4100000e+00	   5.4156789e+00	
   6.4100000e+00	   4.9614589e+00	
   6.4100000e+00	   4.5951589e+00	
   6.4100000e+00	   4.3314289e+00	
   6.4100000e+00	   4.2972389e+00	
   3.4100000e+00	   4.5829489e+00	
   3.4100000e+00	   4.8613389e+00	
   3.4100000e+00	   5.1739189e+00	
   3.4100000e+00	   5.1665889e+00	
   3.4100000e+00	   4.9199489e+00	
   3.4100000e+00	   4.6073689e+00	
   6.4100000e+00	   4.3704989e+00	
   6.4100000e+00	   4.1824689e+00	
   3.4100000e+00	   4.0383889e+00	
   3.4100000e+00	   4.1458389e+00	
   3.4100000e+00	   4.4315489e+00	
   6.4100000e+00	   4.5560889e+00	
   6.4100000e+00	   4.4803889e+00	
   6.4100000e+00	   4.3753789e+00	
   3.4100000e+00	   4.3704989e+00	
   3.4100000e+00	   4.5585289e+00	
   6.4100000e+00	   4.8588989e+00	
   6.4100000e+00	   4.8955289e+00	
   6.4100000e+00	   4.7416789e+00	
   6.4100000e+00	   4.7441289e+00	
   6.4100000e+00	   4.8759889e+00	
   6.4100000e+00	   5.1055389e+00	
   6.4100000e+00	   5.2398489e+00	
   6.4100000e+00	   5.5182389e+00	
   6.4100000e+00	   5.6525489e+00	
   6.4100000e+00	   5.7233689e+00	
   6.4100000e+00	   5.8552389e+00	
   6.4100000e+00	   5.9626789e+00	
   6.4100000e+00	   5.9846589e+00	
   6.4100000e+00	   5.9846589e+00	
   6.4100000e+00	   6.0554789e+00	
   3.4100000e+00	   6.0628089e+00	
   3.4100000e+00	   6.0554789e+00	
   3.4100000e+00	   6.0701289e+00	
   6.4100000e+00	   5.7844189e+00	
   6.4100000e+00	   5.4400989e+00	
   6.4100000e+00	   5.0566989e+00	
   6.4100000e+00	   4.9419289e+00	
   6.4100000e+00	   5.0102989e+00	
   6.4100000e+00	   5.1348489e+00	
   3.4100000e+00	   5.3131089e+00	
   3.4100000e+00	   5.4791689e+00	
   3.4100000e+00	   5.6232489e+00	
   3.4100000e+00	   5.5621989e+00	
   3.4100000e+00	   5.3302089e+00	
   3.4100000e+00	   5.0102989e+00	
   3.4100000e+00	   4.6659789e+00	
   6.4100000e+00	   4.4144589e+00	
   3.4100000e+00	   4.2019989e+00	
   3.4100000e+00	   4.0481589e+00	
   3.4100000e+00	   4.0798989e+00	
   3.4100000e+00	   4.1897889e+00	
   6.4100000e+00	   4.1311789e+00	
   6.4100000e+00	   4.0041989e+00	
   6.4100000e+00	   3.9162889e+00	
   6.4100000e+00	   3.9602389e+00	
   6.4100000e+00	   4.1995589e+00	
   6.4100000e+00	   4.6244689e+00	
   6.4100000e+00	   4.8833189e+00	
   6.4100000e+00	   5.1372889e+00	
   6.4100000e+00	   5.3790489e+00	
   3.4100000e+00	   5.6232489e+00	
   3.4100000e+00	   5.7624389e+00	
   6.4100000e+00	   5.8332589e+00	
   6.4100000e+00	   5.6867389e+00	
   6.4100000e+00	   5.3668389e+00	
   6.4100000e+00	   5.2251989e+00	
   6.4100000e+00	   5.2398489e+00	
   6.4100000e+00	   5.3546289e+00	
   6.4100000e+00	   5.5084689e+00	
   6.4100000e+00	   5.5963789e+00	
   6.4100000e+00	   5.7526689e+00	
   3.4100000e+00	   5.8747689e+00	
   3.4100000e+00	   5.9065189e+00	
   3.4100000e+00	   5.8943089e+00	
   6.4100000e+00	   5.7428989e+00	
   6.4100000e+00	   5.4474189e+00	
   3.4100000e+00	   5.0249589e+00	
   3.4100000e+00	   4.8833189e+00	
   3.4100000e+00	   4.8857589e+00	
   3.4100000e+00	   4.8930889e+00	
   3.4100000e+00	   4.7148189e+00	
   3.4100000e+00	   4.4510889e+00	
   3.4100000e+00	   4.2337489e+00	
   3.4100000e+00	   4.0432689e+00	
   3.4100000e+00	   3.8649989e+00	
   3.4100000e+00	   3.7575589e+00	
   3.4100000e+00	   3.6696389e+00	
   3.4100000e+00	   3.5939389e+00	
   3.4100000e+00	   3.5475389e+00	
   3.4100000e+00	   3.5060289e+00	
   3.4100000e+00	   3.4547489e+00	
   3.4100000e+00	   3.3985789e+00	
   6.4100000e+00	   3.3619489e+00	
   3.4100000e+00	   3.3399689e+00	
   3.4100000e+00	   3.3741589e+00	
   3.4100000e+00	   3.5206789e+00	
   3.4100000e+00	   3.7135989e+00	
   6.4100000e+00	   3.7575589e+00	
   3.4100000e+00	   3.7795289e+00	
   3.4100000e+00	   3.6965089e+00	
   3.4100000e+00	   3.7770889e+00	
   6.4100000e+00	   3.8869789e+00	
   6.4100000e+00	   3.9040789e+00	
   3.4100000e+00	   3.8503489e+00	
   6.4100000e+00	   3.9651289e+00	
   6.4100000e+00	   4.2825889e+00	
   6.4100000e+00	   4.5218989e+00	
   6.4100000e+00	   4.7148189e+00	
   6.4100000e+00	   4.9712289e+00	
   6.4100000e+00	   5.2203189e+00	
   6.4100000e+00	   5.5328889e+00	
   6.4100000e+00	   5.6525489e+00	
   6.4100000e+00	   5.7819789e+00	
   6.4100000e+00	   5.9553589e+00	
   6.4100000e+00	   6.0359389e+00	
   6.4100000e+00	   6.1189689e+00	
   6.4100000e+00	   6.1336289e+00	
   6.4100000e+00	   6.1531589e+00	
   3.4100000e+00	   6.1922289e+00	
   3.4100000e+00	   6.1433889e+00	
   6.4100000e+00	   6.1678089e+00	
   6.4100000e+00	   5.9919889e+00	
   3.4100000e+00	   5.6525489e+00	
   3.4100000e+00	   5.4596289e+00	
   3.4100000e+00	   5.4376489e+00	
   3.4100000e+00	   5.3399689e+00	
   3.4100000e+00	   5.0982189e+00	
   3.4100000e+00	   4.7856389e+00	
   3.4100000e+00	   4.4925989e+00	
   3.4100000e+00	   4.2361889e+00	
   3.4100000e+00	   4.0676889e+00	
   3.4100000e+00	   3.9333789e+00	
   3.4100000e+00	   3.8234889e+00	
   3.4100000e+00	   3.7306889e+00	
   3.4100000e+00	   3.6110389e+00	
   3.4100000e+00	   3.5646389e+00	
   3.4100000e+00	   3.5499889e+00	
   6.4100000e+00	   3.5573089e+00	
   6.4100000e+00	   3.5133589e+00	
   6.4100000e+00	   3.5157989e+00	
   3.4100000e+00	   3.6940589e+00	
   3.4100000e+00	   4.0725789e+00	
   3.4100000e+00	   4.4803889e+00	
   3.4100000e+00	   4.7050489e+00	
   3.4100000e+00	   4.6122589e+00	
   3.4100000e+00	   4.3851489e+00	
   3.4100000e+00	   4.2019989e+00	
   3.4100000e+00	   4.0261789e+00	
   6.4100000e+00	   3.9040789e+00	
   6.4100000e+00	   3.7746489e+00	
   6.4100000e+00	   3.6916189e+00	
   6.4100000e+00	   3.8454689e+00	
   6.4100000e+00	   4.2019989e+00	
   6.4100000e+00	   4.5853989e+00	
   6.4100000e+00	   4.9028589e+00	
   6.4100000e+00	   5.2569489e+00	
   6.4100000e+00	   5.5109089e+00	
   6.4100000e+00	   5.6403389e+00	
   3.4100000e+00	   5.8430289e+00	
   3.4100000e+00	   5.9748889e+00	
   3.4100000e+00	   5.9358189e+00	
   3.4100000e+00	   5.8210489e+00	
   3.4100000e+00	   5.5280089e+00	
   6.4100000e+00	   5.1714789e+00	
   6.4100000e+00	   4.8100589e+00	
   6.4100000e+00	   4.4535289e+00	
   6.4100000e+00	   4.3802689e+00	
   6.4100000e+00	   4.5658589e+00	
   6.4100000e+00	   4.8051789e+00	
   6.4100000e+00	   5.1250789e+00	
   6.4100000e+00	   5.3546289e+00	
   6.4100000e+00	   5.5890589e+00	
   3.4100000e+00	   5.7648789e+00	
   6.4100000e+00	   5.9236089e+00	
   3.4100000e+00	   5.9407089e+00	
   3.4100000e+00	   5.8576789e+00	
   3.4100000e+00	   5.6940589e+00	
   3.4100000e+00	   5.4864889e+00	
   3.4100000e+00	   5.1494989e+00	
   3.4100000e+00	   4.8442489e+00	
   3.4100000e+00	   4.5414389e+00	
   3.4100000e+00	   4.2679389e+00	
   3.4100000e+00	   4.0603689e+00	
   3.4100000e+00	   3.9602389e+00	
   3.4100000e+00	   3.7892989e+00	
   3.4100000e+00	   3.6427789e+00	
   3.4100000e+00	   3.5255689e+00	
   3.4100000e+00	   3.4986989e+00	
   3.4100000e+00	   3.4547489e+00	
   3.4100000e+00	   3.4083489e+00	
   3.4100000e+00	   3.3790489e+00	
   3.4100000e+00	   3.3765989e+00	
   3.4100000e+00	   3.3619489e+00	
   6.4100000e+00	   3.3595089e+00	
   6.4100000e+00	   3.3692789e+00	
   6.4100000e+00	   3.3985789e+00	
   3.4100000e+00	   3.5792889e+00	
   3.4100000e+00	   3.9480289e+00	
   3.4100000e+00	   4.4120089e+00	
   3.4100000e+00	   4.5853989e+00	
   3.4100000e+00	   4.5145789e+00	
   6.4100000e+00	   4.3436389e+00	
   6.4100000e+00	   4.1555989e+00	
   3.4100000e+00	   3.9846589e+00	
   3.4100000e+00	   4.0432689e+00	
   3.4100000e+00	   4.3070089e+00	
   3.4100000e+00	   4.4217789e+00	
   3.4100000e+00	   4.3534089e+00	
   3.4100000e+00	   4.2239789e+00	
   3.4100000e+00	   4.0530389e+00	
   3.4100000e+00	   3.9407089e+00	
   3.4100000e+00	   3.8381389e+00	
   3.4100000e+00	   3.7306889e+00	
   3.4100000e+00	   3.6525489e+00	
   3.4100000e+00	   3.6110389e+00	
   3.4100000e+00	   3.5646389e+00	
   3.4100000e+00	   3.4962589e+00	
   3.4100000e+00	   3.4620689e+00	
   3.4100000e+00	   3.4547489e+00	
   6.4100000e+00	   3.4254389e+00	
   6.4100000e+00	   3.3790489e+00	
   6.4100000e+00	   3.4327689e+00	
   6.4100000e+00	   3.6232489e+00	
   6.4100000e+00	   3.9748889e+00	
   6.4100000e+00	   4.3802689e+00	
   6.4100000e+00	   4.7148189e+00	
   6.4100000e+00	   5.0737989e+00	
   3.4100000e+00	   5.3692789e+00	
   3.4100000e+00	   5.6037089e+00	
   3.4100000e+00	   5.7453489e+00	
   3.4100000e+00	   5.6525489e+00	
   3.4100000e+00	   5.4010189e+00	
   3.4100000e+00	   5.0151889e+00	
   6.4100000e+00	   4.7099389e+00	
   3.4100000e+00	   4.4168989e+00	
   3.4100000e+00	   4.2361889e+00	
   6.4100000e+00	   4.2361889e+00	
   6.4100000e+00	   4.2483989e+00	
   6.4100000e+00	   4.2215389e+00	
   6.4100000e+00	   4.2972389e+00	
   6.4100000e+00	   4.5902789e+00	
   3.4100000e+00	   4.8930889e+00	
   6.4100000e+00	   5.1348489e+00	
   6.4100000e+00	   5.4278889e+00	
   6.4100000e+00	   5.3790489e+00	
   6.4100000e+00	   5.3643889e+00	
   6.4100000e+00	   5.4523089e+00	
   6.4100000e+00	   5.5670789e+00	
   6.4100000e+00	   5.6720889e+00	
   6.4100000e+00	   5.7697689e+00	
   6.4100000e+00	   5.8308189e+00	
   6.4100000e+00	   5.9236089e+00	
   6.4100000e+00	   5.9651289e+00	
   6.4100000e+00	   6.0579189e+00	
   6.4100000e+00	   6.0505989e+00	
   3.4100000e+00	   6.0725789e+00	
   6.4100000e+00	   6.1116489e+00	
   6.4100000e+00	   6.0701289e+00	
   6.4100000e+00	   5.8967489e+00	
   6.4100000e+00	   5.7551089e+00	
   6.4100000e+00	   5.7184789e+00	
   3.4100000e+00	   5.8210489e+00	
   3.4100000e+00	   6.0017589e+00	
   3.4100000e+00	   6.0017589e+00	
   3.4100000e+00	   5.9016289e+00	
   3.4100000e+00	   5.5573089e+00	
   3.4100000e+00	   5.1739189e+00	
   3.4100000e+00	   4.8002889e+00	
   3.4100000e+00	   4.4315489e+00	
   3.4100000e+00	   4.1946789e+00	
   3.4100000e+00	   4.0066389e+00	
   3.4100000e+00	   3.8503489e+00	
   3.4100000e+00	   3.7477889e+00	
   3.4100000e+00	   3.6427789e+00	
   3.4100000e+00	   3.5914989e+00	
   3.4100000e+00	   3.5695189e+00	
   3.4100000e+00	   3.5280089e+00	
   3.4100000e+00	   3.5377789e+00	
   3.4100000e+00	   3.5548689e+00	
   3.4100000e+00	   3.4938189e+00	
   3.4100000e+00	   3.4474189e+00	
   3.4100000e+00	   3.4400989e+00	
   6.4100000e+00	   3.4083489e+00	
   6.4100000e+00	   3.4107889e+00	
   6.4100000e+00	   3.4523089e+00	
   6.4100000e+00	   3.6818489e+00	
   6.4100000e+00	   4.0603689e+00	
   6.4100000e+00	   4.4413189e+00	
   6.4100000e+00	   4.8540189e+00	
   3.4100000e+00	   5.1543789e+00	
   3.4100000e+00	   5.4254389e+00	
   3.4100000e+00	   5.5963789e+00	
   6.4100000e+00	   5.5866189e+00	
   3.4100000e+00	   5.3546289e+00	
   3.4100000e+00	   5.0273989e+00	
   3.4100000e+00	   4.8637789e+00	
   6.4100000e+00	   4.7612189e+00	
   6.4100000e+00	   4.5707389e+00	
   6.4100000e+00	   4.3680589e+00	
   6.4100000e+00	   4.3973589e+00	
   6.4100000e+00	   4.5731889e+00	
   6.4100000e+00	   4.8418089e+00	
   6.4100000e+00	   5.2032189e+00	
   6.4100000e+00	   5.4523089e+00	
   6.4100000e+00	   5.6525489e+00	
   3.4100000e+00	   5.8552389e+00	
   6.4100000e+00	   5.9065189e+00	
   6.4100000e+00	   5.9529189e+00	
   6.4100000e+00	   5.8283689e+00	
   6.4100000e+00	   5.7917389e+00	
   6.4100000e+00	   5.7990689e+00	
   3.4100000e+00	   5.8137189e+00	
   3.4100000e+00	   5.8772089e+00	
   3.4100000e+00	   5.9553589e+00	
   3.4100000e+00	   5.7819789e+00	
   3.4100000e+00	   5.5182389e+00	
   3.4100000e+00	   5.1275189e+00	
   3.4100000e+00	   4.7636589e+00	
   3.4100000e+00	   4.4925989e+00	
   3.4100000e+00	   4.2337489e+00	
   3.4100000e+00	   4.0115189e+00	
   6.4100000e+00	   3.8552389e+00	
   6.4100000e+00	   3.6916189e+00	
   6.4100000e+00	   3.6354589e+00	
   6.4100000e+00	   3.8186089e+00	
   3.4100000e+00	   4.1555989e+00	
   3.4100000e+00	   4.5902789e+00	
   3.4100000e+00	   4.9883289e+00	
   3.4100000e+00	   5.0762389e+00	
   3.4100000e+00	   4.9077389e+00	
   6.4100000e+00	   4.6488889e+00	
   6.4100000e+00	   4.3778289e+00	
   6.4100000e+00	   4.2166489e+00	
   6.4100000e+00	   4.2874689e+00	
   6.4100000e+00	   4.5902789e+00	
   6.4100000e+00	   4.8466889e+00	
   6.4100000e+00	   5.1397289e+00	
   6.4100000e+00	   5.3888089e+00	
   6.4100000e+00	   5.6891789e+00	
   6.4100000e+00	   5.8845389e+00	
   6.4100000e+00	   6.0432689e+00	
   6.4100000e+00	   6.1702589e+00	
   3.4100000e+00	   6.2117689e+00	
